CUST_ORDER_ID,LINE_NO,PART_ID,CUSTOMER_PART_ID,UNIT_PRICE,WIP_VAS_UNIT_PRICE,ACCEPT_EARLY,DAYS_EARLY,ORDER_TYPE,LINE_STATUS,ORDER_QTY,USER_ORDER_QTY,SELLING_UM,DESIRED_SHIP_DATE,HTS_CODE,TRADE_DISC_PERCENT,EST_FREIGHT,COMMISSION_PCT,SALES_TAX_GROUP_ID,MISC_REFERENCE,PRODUCT_CODE,COMMODITY_CODE,DRAWING_ID,DRAWING_REV_NO,GL_REVENUE_ACCT_ID,MAT_GL_ACCT_ID,LAB_GL_ACCT_ID,BUR_GL_ACCT_ID,SER_GL_ACCT_ID,LAST_SHIPPED_DATE,TOTAL_ACT_FREIGHT,TOTAL_SHIPPED_QTY,TOTAL_USR_SHIP_QTY,TOTAL_AMT_SHIPPED,TOTAL_AMT_ORDERED,PROMISE_DATE,SERVICE_CHARGE_ID,PIECE_COUNT,LENGTH,WIDTH,HEIGHT,DIMENSIONS_UM,VAT_CODE,EDI_BLANKET_QTY,EDI_BLANKET_USRQTY,EDI_ACCUM_QTY_REL,EDI_ACCUM_USR_REL,EDI_ACCUM_QTY_REC,EDI_ACCUM_USR_REC,EDI_LAST_REC_DATE,EDI_RELEASE_NO,EDI_RELEASE_DATE,EDI_QTY_RELEASED,EDI_USR_QTY_REL,EDI_REQ_REL_DATE,SHIPTO_ID,WAREHOUSE_ID,ORIG_COUNTRY_ID,TYPE,ALLOCATED_QTY,FULFILLED_QTY,EDI_ACCUM_FAB_QTY,EDI_ACCUM_RAW_QTY,EDI_LAST_SHIPDATE,EDI_ACCUM_SHIP_QTY,ACK_ID,EDI_ACCUM_SHIP_ADJ,USER_1,USER_2,USER_3,USER_4,USER_5,USER_6,USER_7,USER_8,USER_9,USER_10,UDF_LAYOUT_ID,SEND_ACK,VAT_CATEGORY,ITA_SPECIAL_CHARGE
P01887,1,2876261,,146.34006,0,Y,9999,,A,200,200,KG,,,0,0,,,MANTEQUILLA SABOR EN POLVO,SABORES,,,,,,,,,09-Aug-07,0,200,200,29268.01,29268.01,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01888,1,23580,,22.68,0,Y,9999,,A,400,400,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,10-Aug-07,0,400,400,9072,9072,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01888,2,23580,,22.68,0,Y,9999,,A,400,400,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,06-Dec-07,0,60,60,1360.8,9072,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01888,3,23580,,22.68,0,Y,9999,,A,400,400,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,08-Oct-07,0,400,400,9072,9072,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01888,4,23580,,22.68,0,Y,9999,,A,600,600,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,06-Nov-07,0,600,600,13608,13608,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01888,5,23580,,22.68,0,Y,9999,,A,600,600,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,06-Dec-07,0,600,600,13608,13608,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01892,1,504977,,12.65,0,Y,9999,,A,25,25,KG,,,0,0,,,FRESA SILVESTRE SABOR 007435M/019306M,SABORES,,,,,,,,,13-Aug-07,0,25,25,316.25,316.25,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01889,1,24026,,31.39,0,Y,9999,,A,150,150,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,10-Aug-07,0,150,150,4708.5,4708.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01889,2,24026,,31.39,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,,0,0,0,0,2825.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01890,1,24026,,46.88,0,Y,9999,,A,180,180,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,10-Aug-07,0,180,180,8438.4,8438.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01891,1,,,105.817391,0,Y,9999,,A,1,1,,,,0,0,0,,FLETE MEXICO - MONTERREY,FLETES,,,,5000-000-001,,,,,13-Aug-07,0,1,1,105.82,105.82,,FLMXMT,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P01893,1,25866,,12.6,0,Y,9999,,A,45.36,45.36,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,13-Aug-07,0,45.36,45.36,571.54,571.54,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01894,1,24515,,140,0,Y,9999,,A,22.68,22.68,KG,,,0,0,,,DELTAROME 2102,SABORES,,,,,,,,,13-Aug-07,0,22.68,22.68,3175.2,3175.2,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01894,2,23844,,34.68,0,Y,9999,,A,60,60,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,13-Aug-07,0,60,60,2080.8,2080.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01895,1,23844,,26,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,14-Aug-07,0,30,30,780,780,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01896,1,517901,,2.94,0,Y,9999,,A,2000,2000,KG,,,0,0,,,HOT LEMON SEASAROME SAZ 604157,SAZONADOR,,,,,,,,,28-Sep-07,0,2000,2000,5880,5880,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01897,1,591041,,30.62,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE PASTEL DE QUESO HPM002,DULCES,,,,,,,,,14-Aug-07,0,10,230,7042.6,7042.6,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01898,1,591132,,29.82,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE FRESA HPM071,DULCES,,,,,,,,,14-Aug-07,0,15,345,10287.9,10287.9,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01899,1,591140,,3.11,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,DULCES,,,,,,,,,14-Aug-07,0,10,230,715.3,715.3,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01900,1,591067,,30.83,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,14-Aug-07,0,10,230,7090.9,7090.9,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01903,1,23844,,30.93,0,Y,9999,,A,60,60,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,14-Aug-07,0,60,60,1855.8,1855.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01902,1,517902,,51.89,0,Y,9999,,A,25,25,KG,,,0,0,,,MANZANA CANELA SABORIZANTE PORRON 25KG,SABORES,,,,,,,,,14-Aug-07,0,25,25,1297.25,1297.25,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01901,1,544163,,3.2,0,Y,9999,,A,975,975,KG,,,0,0,,,MANZANA CANELA ARECA PREP. 600969 CB23KG,DULCES,,,,,,,,,14-Aug-07,0,975,975,3120,3120,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01904,1,24026,,40.75,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,14-Aug-07,0,90,90,3667.5,3667.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01905,1,24083,,59.86,0,Y,9999,,A,140,140,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,15-Aug-07,0,140,140,8380.4,8380.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01906,1,2888063,,15.95,0,Y,9999,,A,160,160,KG,,,0,0,,,MANGO SABOR FELCOFIX  996651M CUÑ 40KG,SABORES,,,,,,,,,15-Aug-07,0,160,160,2552,2552,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01907,1,517782959,,2.99,0,Y,9999,,A,1025,1025,KG,,,0,0,,,MENTA ARECA PREP 5177829 B.A.,DULCES,,,,,,,,,15-Aug-07,0,1025,1025,3064.75,3064.75,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01908,1,517653411,,172.45644,0,Y,9999,,A,50,50,KG,,,0,0,,,JICAMA SABORIZANTE EN POLVO,SABORES,,,,,,,,,15-Aug-07,0,50,50,8622.82,8622.82,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01910,1,25870,,11.65,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA DE SOYA RELECITINADA,HARINA,,,,,,,,,15-Aug-07,0,1360.8,1360.8,15853.32,15853.32,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01911,1,603229,,12.12,0,Y,9999,,A,1050,1050,KG,,,0,0,,,STABILAC 20 PORRON C/25KG.603229/591819,SABORES,,,,,,,,,16-Aug-07,0,1050,1050,12726,12726,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01912,1,24083,,63.63,0,Y,9999,,A,70,70,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,17-Aug-07,0,70,70,4454.1,4454.1,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,,,
P01913,1,591041,,30.62,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE PASTEL DE QUESO HPM002,DULCES,,,,,,,,,20-Aug-07,0,10,230,7042.6,7042.6,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01914,1,591132,,29.82,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE FRESA HPM071,DULCES,,,,,,,,,12-Sep-07,0,15,345,10287.9,10287.9,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01915,1,591140,,3.11,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,DULCES,,,,,,,,,20-Aug-07,0,10,230,715.3,715.3,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01916,1,591067,,30.83,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,20-Aug-07,0,10,230,7090.9,7090.9,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01917,1,23844,,30.93,0,Y,9999,,A,60,60,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,20-Aug-07,0,60,60,1855.8,1855.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01918,1,24026,,37.64,0,Y,9999,,A,60,60,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,21-Aug-07,0,60,60,2258.4,2258.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01918,2,24515,,125.52,0,Y,9999,,A,90.72,90.72,KG,,,0,0,,,DELTAROME 2102,SABORES,,,,,,,,,21-Aug-07,0,90.72,90.72,11387.17,11387.17,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01920,1,24026,,37.6,0,Y,9999,,A,120,120,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,21-Aug-07,0,120,120,4512,4512,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01921,1,2876261,,150.98584,0,Y,9999,,A,200,200,KG,,,0,0,,,MANTEQUILLA SABOR EN POLVO,SABORES,,,,,,,,,21-Aug-07,0,200,200,30197.17,30197.17,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01921,2,2876261,,150.98584,0,Y,9999,,A,60,60,KG,,,0,0,,,MANTEQUILLA SABOR EN POLVO,SABORES,,,,,,,,,21-Aug-07,0,60,60,9059.15,9059.15,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01922,1,24083,,63.63,0,Y,9999,,A,70,70,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,22-Aug-07,0,70,70,4454.1,4454.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01922,2,23580,,28.45,0,Y,9999,,A,100,100,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,22-Aug-07,0,100,100,2845,2845,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01922,3,24026,,34.74,0,Y,9999,,A,120,120,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,22-Aug-07,0,120,120,4168.8,4168.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01919,1,25866,,12.55,0,Y,9999,,A,1519.56,1519.56,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,22-Aug-07,0,1519.56,1519.56,19070.48,19070.48,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01923,1,591041,,30.62,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE PASTEL DE QUESO HPM002,DULCES,,,,,,,,,28-Aug-07,0,10,230,7042.6,7042.6,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01924,1,591140,,3.11,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,DULCES,,,,,,,,,28-Aug-07,0,10,230,715.3,715.3,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01925,1,591067,,30.83,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,28-Aug-07,0,10,230,7090.9,7090.9,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01926,1,518548167,,245.04804,0,Y,9999,,A,25,25,KG,,,0,0,,,TAMARINDO SABORIZANTE 5183262.B.A,SABORES,,,,,,,,,28-Aug-07,0,25,25,6126.2,6126.2,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01927,1,517750,,282.72915,0,Y,9999,,A,25,25,KG,,,0,0,,,SANDIA SABOR LIQ. 600187 PORRON 25KG.,SABORES,,,,,,,,,28-Aug-07,0,25,25,7068.23,7068.23,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01928,1,24083,,59.86,0,Y,9999,,A,210,210,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,12-Sep-07,0,210,210,12570.6,12570.6,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01929,1,AE-037,,55.14,0,Y,9999,,A,47,47,KG,,,0,0,,,NARANJA ACEITE ESENCIAL,SABORES,,,,,,,,,30-Aug-07,0,47,47,2591.58,2591.58,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01930,1,25866,,10.8,0,Y,9999,,A,1020.6,1020.6,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,03-Sep-07,0,1020.6,1020.6,11022.48,11022.48,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01930,2,23844,,28.56,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG.,PVH,,,,,,,,,03-Sep-07,0,30,30,856.8,856.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01931,1,25866,,12.55,0,Y,9999,,A,2313.36,2313.36,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,03-Sep-07,0,2313.36,2313.36,29032.67,29032.67,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01932,1,25569,,16.9,0,Y,9999,,A,300,300,KG,,,0,0,,,PROLAC CC 35 S/P,LACTEO,,,,,,,,,01-Oct-07,0,360,360,6084,5070,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01932,2,25569,,16.9,0,Y,9999,,A,240,240,KG,,,0,0,,,PROLAC CC 35 S/P,LACTEO,,,,,,,,,01-Oct-07,0,60,60,1014,4056,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01933,1,51677,51677,37.1,0,Y,9999,,A,6440,6440,KG,,,0,0,,,VEGETAROME 2900 S/P 35 KG.,PROTEINAS,,,,,,,,,05-Sep-07,0,6440,6440,238924,238924,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01934,1,25866,,12.6,0,Y,9999,,A,22.68,22.68,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,06-Sep-07,0,22.68,22.68,285.77,285.77,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01935,1,JARM01,,14.239,0,Y,9999,,A,32,32,KG,,,0,0,,,LIMON L SABOR,SABORES,,,,,,,,,06-Sep-07,0,32,32,455.65,455.65,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01936,1,23580,,22.68,0,Y,9999,,A,400,400,KG,,,0,0,,,PVH 448,PVH,,,,,,,,,07-Sep-07,0,400,400,9072,9072,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01936,2,24083,24083,56,0,Y,9999,,A,1680,1680,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,07-Sep-07,0,1680,1680,94080,94080,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01936,3,24026,,31.39,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,07-Sep-07,0,90,90,2825.1,2825.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01937,1,591067,,30.83,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,07-Sep-07,0,15,345,10636.35,10636.35,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01938,1,591140,,3.11,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRAMBUESA  HPMO78,DULCES,,,,,,,,,07-Sep-07,0,10,230,715.3,715.3,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01939,1,24026,,34.25,0,Y,9999,,A,3510,3510,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,16-Oct-07,0,1530,1530,52402.5,120217.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01940,1,24746,24746,97.1,0,Y,9999,,A,210,210,KG,,,0,0,,,YESTAL 250 S/A S/P 30 KG.,LEVADURAS,,,,,,,,,10-Sep-07,0,300,300,29130,20391,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01939,2,24026,,34.25,0,Y,9999,,A,3510,3510,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,08-Oct-07,0,5490,5490,188032.5,120217.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01940,2,24746,24746,97.1,0,Y,9999,,A,210,210,KG,,,0,0,,,YESTAL 250 S/A S/P 30 KG.,LEVADURAS,,,,,,,,,08-Oct-07,0,210,210,20391,20391,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01941,1,591132,,29.82,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRESA HPM071,DULCES,,,,,,,,,12-Sep-07,0,10,230,6858.6,6858.6,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01942,1,591067,,30.83,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,12-Sep-07,0,15,345,10636.35,10636.35,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P01943,1,24026,,31.39,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,13-Sep-07,0,90,90,2825.1,2825.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01943,2,24026,,31.39,0,Y,9999,,A,450,450,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,13-Sep-07,0,450,450,14125.5,14125.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01943,3,24083,24083,56,0,Y,9999,,A,105,105,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,13-Sep-07,0,105,105,5880,5880,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,,,
P01933,2,51677,51677,37.1,0,Y,9999,,A,2100,2100,KG,,,0,0,,,VEGETAROME 2900 S/P 35 KG.,PROTEINAS,,,,,,,,,13-Sep-07,0,2100,2100,77910,77910,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01944,1,25870,,11.65,0,Y,9999,,A,1360.8,1360.8,KG,,,0,0,,,HARINA DE SOYA RELECITINADA,HARINA,,,,,,,,,14-Sep-07,0,1360.8,1360.8,15853.32,15853.32,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01945,1,25866,,10.95,0,Y,9999,,A,9729.72,9729.72,KG,,,0,0,,,HARINA SOYA DESG. S/P 22.68 KG,HARINA,,,,,,,,,25-Sep-07,0,9729.72,9729.72,106540.43,106540.43,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01946,1,24026,,31.39,0,Y,9999,,A,240,240,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,18-Sep-07,0,240,240,7533.6,7533.6,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01947,1,51677,51677,37.1,0,Y,9999,,A,9030,9030,KG,,,0,0,,,VEGETAROME 2900 S/P 35 KG.,PROTEINAS,,,,,,,,,19-Sep-07,0,4130,4130,153223,335013,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01948,1,AE-037,,39.2,0,Y,9999,,A,230,230,KG,,,0,0,,,NARANJA ACEITE ESENCIAL,SABORES,,,,,,,,,24-Sep-07,0,230,230,9016,9016,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01949,1,24026,,34.74,0,Y,9999,,A,120,120,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,21-Sep-07,0,120,120,4168.8,4168.8,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01949,2,24083,,63.63,0,Y,9999,,A,70,70,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,,,,,,,,,21-Sep-07,0,70,70,4454.1,4454.1,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01950,1,24026,,40.75,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH M S/A,PVH,,,,,,,,,,0,0,0,0,3667.5,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01951,1,591067,,30.83,0,Y,9999,,A,15,345,KG,,,0,0,,,DULCE DE CHOCOLATE HPM022,DULCES,,,,,,,,,21-Sep-07,0,15,345,10636.35,10636.35,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P01952,1,591132,,29.82,0,Y,9999,,A,10,230,KG,,,0,0,,,DULCE DE FRESA HPM071,DULCES,,,,,,,,,21-Sep-07,0,10,230,6858.6,6858.6,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
